Frequency,Voltage
1,4.47476806798444
1.1,3.67189411665789
1.2,4.83528722026038
1.3,4.00728044714636
1.4,4.01731407173076
1.5,3.68826706772145
1.6,3.89991391981346
1.7,3.52659226733251
1.8,3.25466011787255
1.9,3.2106921890508
2,4.16677235580961
2.1,3.13408473470461
2.2,2.93031263483339
2.3,2.77736734145651
2.4,2.98476725204969
2.5,2.67413220590368
2.6,2.8400399315145
2.7,2.66144363908381
2.8,2.4546878445749
2.9,2.20181344446684
3,2.54349486783236
3.1,2.42817996933619
3.2,2.11706935066859
3.3,1.87910205013781
3.4,2.42175286562874
3.5,2.24717168784137
3.6,2.11982385518637
3.7,1.81966144142387
3.8,2.03379309149053
3.9,1.94008057264402
4,1.7055856038561
4.1,1.6113538924929
4.2,1.47256247553062
4.3,1.42870777706358
4.4,1.27079719372779
4.5,1.67151713423845
4.6,1.4664134736406
4.7,1.35388300864082
4.8,1.06808284322106
4.9,1.38756430190558
5,1.16712576189937
5.1,1.18485679719822
5.2,1.23659015237575
5.3,1.15366661264288
5.4,1.20161926014586
5.5,0.857214752432351
5.6,0.757465938221689
5.7,0.865808721081512
5.8,0.926632764126647
5.9,0.785323680736854
6,0.808833847153319
6.1,0.79291279884491
6.2,0.846694159442783
6.3,0.725207753020939
6.4,0.717409865753111
6.5,0.723688676859805
6.6,0.720230268080785
6.7,0.610424104286396
6.8,0.608070618793371
6.9,0.564580242358916
7,0.519678893144517
7.1,0.610952398671911
7.2,0.557272452312316
7.3,0.574481236327021
7.4,0.535251795551737
7.5,0.605072474234057
7.6,0.460769159253909
7.7,0.46329383083683
7.8,0.531164577059922
7.9,0.492853170721162
8,0.338238938083488
8.1,0.45456590434154
8.2,0.469055566998119
8.3,0.393808967437973
8.4,0.364459095334229
8.5,0.374004643030802
8.6,0.312104478035704
8.7,0.355778972855213
8.8,0.286329531157224
8.9,0.309664643475582
9,0.328397477473657
9.1,0.309292991497964
9.2,0.2257080229398
9.3,0.271806392102488
9.4,0.250657529165978
9.5,0.246862075435959
9.6,0.244157402115518
9.7,0.224447219357815
9.8,0.224840907673865
9.9,0.212270229688507
10,0.208623040489438
