Frequency,Voltage
1,3.84154688325986
1.1,4.27676234532951
1.2,4.84120038215982
1.3,3.8179969767041
1.4,3.85683564468666
1.5,3.96773954519599
1.6,3.16642058454396
1.7,2.87025210422284
1.8,3.25305462307549
1.9,2.90039330020524
2,3.50416282809424
2.1,3.42273241515487
2.2,2.68479765589366
2.3,3.16414044727281
2.4,2.36250435510109
2.5,2.71269512074526
2.6,2.54274798140369
2.7,2.44161625424424
2.8,2.24139353662968
2.9,2.07134914777395
3,2.15695951340879
3.1,2.26617714656429
3.2,2.15489987717741
3.3,2.24162212428053
3.4,1.83724116548264
3.5,1.72783875715945
3.6,1.86860343408921
3.7,1.7009810407734
3.8,1.89312364490577
3.9,1.44282271175557
4,1.53414535986681
4.1,1.57923732978147
4.2,1.43194202455862
4.3,1.32989274352575
4.4,1.58252819247255
4.5,1.50526415864751
4.6,1.57987459430798
4.7,1.37677812132294
4.8,1.18353957155875
4.9,1.17857879140595
5,1.21629253840873
5.1,1.27845900906455
5.2,1.07983922308767
5.3,0.901334256531288
5.4,0.93356154002868
5.5,1.06674560117732
5.6,0.968987589778964
5.7,1.02983241167966
5.8,0.948313758326492
5.9,0.763729224947583
6,0.965995679979217
6.1,0.728320814055926
6.2,0.792873270282297
6.3,0.784515992954645
6.4,0.782153178206067
6.5,0.839057080104554
6.6,0.781111136190679
6.7,0.61726093758953
6.8,0.599451844620298
6.9,0.707889358105817
7,0.659152706209285
7.1,0.610407813688162
7.2,0.578084735580918
7.3,0.59671092285768
7.4,0.519802448097691
7.5,0.654059223468997
7.6,0.508689264313183
7.7,0.493272002296791
7.8,0.461791991598366
7.9,0.475153922858453
8,0.456020504417424
8.1,0.397713727080676
8.2,0.462859718573426
8.3,0.381619242805292
8.4,0.362090790609761
8.5,0.40169974652023
8.6,0.354032080368848
8.7,0.349024178823301
8.8,0.300879226023981
8.9,0.316312637088843
9,0.347575608893543
9.1,0.309317734653854
9.2,0.304801664578449
9.3,0.268435876713742
9.4,0.242758637133774
9.5,0.256013800509264
9.6,0.255436389292762
9.7,0.249844264777703
9.8,0.281173106970967
9.9,0.237580091886991
10,0.270026377442423
