Frequency,Voltage
1,5.05700410848073
1.1,4.40388393192293
1.2,4.65973552863819
1.3,3.43332803897635
1.4,3.49734565020233
1.5,3.91287185374776
1.6,3.69018178941592
1.7,3.82647351068576
1.8,3.35184801791339
1.9,3.25413419946378
2,2.94442021905483
2.1,2.78760715351071
2.2,3.04281596215185
2.3,2.81584804977802
2.4,2.66751088554868
2.5,2.72683403534432
2.6,2.33038185200482
2.7,2.20056646128588
2.8,2.51901603194019
2.9,2.35003675471635
3,1.85575042872808
3.1,1.98940391383999
3.2,1.69982489927413
3.3,2.15404400884396
3.4,2.04163307896613
3.5,1.91674823744911
3.6,1.91940238139682
3.7,1.65707310124255
3.8,1.63639882159375
3.9,1.67061037272385
4,1.7925219747998
4.1,1.64814703913919
4.2,1.503040936722
4.3,1.63783890596445
4.4,1.41171520513967
4.5,1.29491745135932
4.6,1.45738524557941
4.7,1.33063588981027
4.8,1.11895701449701
4.9,1.08469594552719
5,1.08944296382277
5.1,1.24291663935304
5.2,1.16827786907959
5.3,1.07153104344429
5.4,1.01398888127353
5.5,1.01946888943368
5.6,1.10879872287664
5.7,1.01184324881721
5.8,0.861620251868533
5.9,0.864607931200251
6,0.900032777634059
6.1,0.795766803872988
6.2,0.895981313718082
6.3,0.803353549397621
6.4,0.867242414336364
6.5,0.710681576107211
6.6,0.677201858896784
6.7,0.834173245597811
6.8,0.565266798851377
6.9,0.594660737559974
7,0.675073703454864
7.1,0.684962788202316
7.2,0.518284666340627
7.3,0.612594419209838
7.4,0.592694852357548
7.5,0.605103180864108
7.6,0.554431896380333
7.7,0.515225583664592
7.8,0.444241369015348
7.9,0.531507565999065
8,0.486602200248181
8.1,0.399080512656113
8.2,0.452338414942696
8.3,0.381603978041956
8.4,0.348695464543305
8.5,0.369110603709009
8.6,0.375407719370143
8.7,0.407303621644198
8.8,0.342898256479319
8.9,0.343742980268117
9,0.340629841576524
9.1,0.283539208368888
9.2,0.29972148800581
9.3,0.289265414683397
9.4,0.26952427491908
9.5,0.249083525254223
9.6,0.243375491733321
9.7,0.254621873953264
9.8,0.239042195089498
9.9,0.28600733758962
10,0.222893423031819
