Frequency,Voltage
1,4.78119288483913
1.1,4.3929869329025
1.2,3.32225053658598
1.3,3.48890737203049
1.4,2.70390433751925
1.5,3.45379724281713
1.6,3.21726036534807
1.7,3.2133157259847
1.8,3.43526561344553
1.9,3.08688577738802
2,2.45752078899062
2.1,2.33624506914956
2.2,2.71605412138729
2.3,2.43044523720606
2.4,2.28624460735235
2.5,1.94813737243626
2.6,2.19939409406386
2.7,2.50268886743406
2.8,2.08951736354274
2.9,2.16439746079116
3,1.97216724004364
3.1,2.08725109662256
3.2,1.95401253451204
3.3,2.17395597937036
3.4,1.67534998101982
3.5,1.87919592202763
3.6,1.78564549921663
3.7,1.43326767846183
3.8,1.71031548677385
3.9,1.44800914509375
4,1.36532333660336
4.1,1.50383231823404
4.2,1.65518163487546
4.3,1.50165524110291
4.4,1.61198581667238
4.5,1.29117880783645
4.6,1.30754862427672
4.7,1.33486726704586
4.8,1.34477321815314
4.9,1.11654165136518
5,1.11313376896111
5.1,1.11478558434978
5.2,1.08610400013175
5.3,1.09466107960512
5.4,1.07234654807631
5.5,0.963311812230848
5.6,0.991592047000017
5.7,1.02828694588893
5.8,0.811320147367177
5.9,0.842856922456361
6,0.679930625782988
6.1,0.950391336682549
6.2,0.897959137056643
6.3,0.750431648490394
6.4,0.728707703176054
6.5,0.92243781177846
6.6,0.735705879233708
6.7,0.597076404491127
6.8,0.768747001638526
6.9,0.688364928175888
7,0.724171691510816
7.1,0.708652534961991
7.2,0.476832665065027
7.3,0.571052739666772
7.4,0.722117240634368
7.5,0.553405144963501
7.6,0.506755857728235
7.7,0.524025694059408
7.8,0.575306025613071
7.9,0.485957883719312
8,0.556551093821095
8.1,0.426101310175472
8.2,0.393284334408468
8.3,0.404124494954374
8.4,0.39919061942305
8.5,0.418621408819878
8.6,0.482736306126572
8.7,0.338402027557651
8.8,0.312068231169701
8.9,0.335808935313511
9,0.299425051245262
9.1,0.348891880161921
9.2,0.329941918256098
9.3,0.29516670314923
9.4,0.332097443191997
9.5,0.264042979109038
9.6,0.288295914169854
9.7,0.294741482200373
9.8,0.272663044010079
9.9,0.272694531038271
10,0.25129940922257
