Frequency,Voltage
1,3.66550233286129
1.1,4.04109054892175
1.2,3.28445054072572
1.3,3.31197098137492
1.4,3.03532985579389
1.5,3.47554436762367
1.6,3.46101169524651
1.7,2.93584388927085
1.8,3.07560333008546
1.9,3.2565058197367
2,3.02869985835089
2.1,2.79005482444455
2.2,2.79880210479329
2.3,2.65068714300058
2.4,2.29929158290258
2.5,2.66599118736358
2.6,2.65512089926052
2.7,2.44292405439698
2.8,2.39179805368742
2.9,2.32895805795764
3,2.24599082128665
3.1,2.01065377703719
3.2,2.1232593119744
3.3,2.07807731409943
3.4,2.20033337101378
3.5,1.56964350610895
3.6,1.54610085926885
3.7,1.86543209268272
3.8,1.89688989447465
3.9,1.69478968521721
4,1.41226696780631
4.1,1.45748595954731
4.2,1.65585810128182
4.3,1.64078728812357
4.4,1.50942475035892
4.5,1.17675919375522
4.6,1.38295689931515
4.7,1.0551213266527
4.8,1.27073285964213
4.9,1.18999854481397
5,1.25965379846524
5.1,1.11761519853872
5.2,0.98946669645625
5.3,1.03243413139616
5.4,1.01890819338689
5.5,0.860981611766979
5.6,0.999793645462285
5.7,0.860531651750576
5.8,1.01864535059086
5.9,0.927414785667958
6,0.814702024747974
6.1,0.742701181749104
6.2,0.680327231833206
6.3,0.853394744182548
6.4,0.863053188594934
6.5,0.753304724470594
6.6,0.670354981261906
6.7,0.723014986554671
6.8,0.671949595612088
6.9,0.665904044645119
7,0.746498820654452
7.1,0.596751614132762
7.2,0.597378259790942
7.3,0.508962435623039
7.4,0.516259968322074
7.5,0.596215587501067
7.6,0.493680924588789
7.7,0.420450162478062
7.8,0.518588173694648
7.9,0.503451298874489
8,0.4852507735541
8.1,0.485209855335732
8.2,0.405044618864322
8.3,0.435130964755318
8.4,0.396870744994453
8.5,0.412258684779554
8.6,0.350487851611208
8.7,0.380911386035144
8.8,0.352188002786637
8.9,0.423305692979065
9,0.333986308155651
9.1,0.341727738716368
9.2,0.332579821153942
9.3,0.292868878615631
9.4,0.33606832725423
9.5,0.301474581024196
9.6,0.31097318210716
9.7,0.254212554500409
9.8,0.24323613971271
9.9,0.269932258456407
10,0.265445124107715
