Frequency,Voltage
1,3.91830707042044
1.1,3.13025150811842
1.2,2.76403503945229
1.3,3.61268629020933
1.4,2.95995789357353
1.5,3.0810773739596
1.6,2.99743572932528
1.7,3.45840442219973
1.8,3.01267894076934
1.9,2.89733380611127
2,2.84919844205295
2.1,2.21232618314406
2.2,2.48103557837737
2.3,2.57810117237771
2.4,2.39490465403744
2.5,2.25140914509223
2.6,2.37228638539558
2.7,1.76902642562496
2.8,1.79286676167191
2.9,2.09782971548679
3,1.7456331863381
3.1,1.90370548244126
3.2,1.87001562565165
3.3,1.84457443727803
3.4,1.906471747591
3.5,1.81290505626795
3.6,1.89410107408366
3.7,1.67025500344519
3.8,1.83736246532582
3.9,1.73686093618266
4,1.5880878758763
4.1,1.83174693996577
4.2,1.45095809294868
4.3,1.49498569530968
4.4,1.39775349289764
4.5,1.53072165763277
4.6,1.14421761644643
4.7,1.15628151183445
4.8,1.19065233276214
4.9,1.17717040361342
5,1.13693277943441
5.1,1.07068436846945
5.2,1.00281959230272
5.3,0.910325252099628
5.4,0.875621431092223
5.5,1.08114584848838
5.6,0.787657816850569
5.7,0.972304920788527
5.8,0.921851806319709
5.9,0.931151638108487
6,0.77549667170866
6.1,0.858688522987897
6.2,0.814625388765196
6.3,0.858294731566247
6.4,0.722508614320967
6.5,0.897752017924284
6.6,0.805495826262738
6.7,0.716038394793328
6.8,0.68436266663132
6.9,0.602803761879013
7,0.683800215444997
7.1,0.659877904063485
7.2,0.660675573780552
7.3,0.588100251997618
7.4,0.626442660398827
7.5,0.522734150092801
7.6,0.461421992982884
7.7,0.473057423304893
7.8,0.589717210857044
7.9,0.52685993070625
8,0.423305568667903
8.1,0.45435611932442
8.2,0.467751503083647
8.3,0.427484609291611
8.4,0.49908059858053
8.5,0.411983938768196
8.6,0.389429463023792
8.7,0.369199230940386
8.8,0.362813212987371
8.9,0.363891012687667
9,0.291380336992241
9.1,0.378485211503706
9.2,0.331450983514332
9.3,0.38578196582379
9.4,0.355949760874611
9.5,0.274709048678397
9.6,0.316985169502963
9.7,0.261421406896789
9.8,0.254690718853627
9.9,0.264670210442895
10,0.230096669059954
