Frequency,Voltage
1,3.84261890863809
1.1,4.53781900656281
1.2,4.22721205946937
1.3,3.93898263482253
1.4,3.47715701556464
1.5,3.20632279375136
1.6,3.92436592020613
1.7,3.70841947968086
1.8,4.1149543794972
1.9,3.59084668284406
2,3.06927299524889
2.1,2.57581076311843
2.2,2.79420480038738
2.3,3.44864416912315
2.4,2.85715432482629
2.5,2.76614485229784
2.6,3.03153601721294
2.7,2.27409487960847
2.8,2.28916979960928
2.9,2.07113290625034
3,2.53915959786534
3.1,2.61161637879951
3.2,2.35857473189005
3.3,1.78547755548255
3.4,2.13039006956109
3.5,1.82669221997538
3.6,1.89061227618843
3.7,1.69408699451218
3.8,1.89183323294983
3.9,1.52389870590196
4,1.69237342674106
4.1,1.85806390600482
4.2,1.37562147098334
4.3,1.69168190781825
4.4,1.25257051501236
4.5,1.21594113653057
4.6,1.45325011692421
4.7,1.24507380892393
4.8,1.48824868416689
4.9,1.28477287474806
5,1.29619749549396
5.1,1.03648181993096
5.2,1.03176610826951
5.3,1.31556642049678
5.4,1.09864970371094
5.5,0.86045729761753
5.6,0.832835642846471
5.7,0.790523236081238
5.8,0.884376770955809
5.9,1.14489791835532
6,0.707627357644221
6.1,0.834669725823827
6.2,0.965188342799433
6.3,0.850345186722216
6.4,0.929389220236981
6.5,0.606932799846958
6.6,0.694438022000674
6.7,0.633401313735278
6.8,0.621971013171615
6.9,0.722317922534399
7,0.579263370318629
7.1,0.612174835244561
7.2,0.649601104384127
7.3,0.587713492539006
7.4,0.621695765915361
7.5,0.490965995312084
7.6,0.554418344241537
7.7,0.420993983986749
7.8,0.499133336296206
7.9,0.478422952436884
8,0.426826611599313
8.1,0.457105004462773
8.2,0.328514095862202
8.3,0.484076995706419
8.4,0.355248913338222
8.5,0.394297202324143
8.6,0.388748206645353
8.7,0.300723651902033
8.8,0.326827533381481
8.9,0.281337962137538
9,0.347124047871153
9.1,0.313329630810106
9.2,0.339789189282037
9.3,0.263854518379003
9.4,0.308431265897703
9.5,0.279960454956158
9.6,0.260279382091696
9.7,0.286143560957609
9.8,0.212717328405524
9.9,0.226834831892263
10,0.222907515360701
