Frequency,Voltage
1,5.22682457228668
1.1,3.05758233886403
1.2,3.83513107967475
1.3,3.62029668638975
1.4,3.0829880149547
1.5,3.35356858955904
1.6,3.43331003743895
1.7,3.55090603074584
1.8,3.14019659405866
1.9,3.1931577934532
2,3.48541871461701
2.1,2.80117338947141
2.2,2.59232895289234
2.3,2.30591700998544
2.4,2.81493778267795
2.5,2.3801260426305
2.6,2.8055378536222
2.7,2.37408538544509
2.8,2.25494933792349
2.9,2.09430478979721
3,2.04100470641235
3.1,1.83575805693513
3.2,2.14848672329751
3.3,1.87992218802036
3.4,2.0289323710346
3.5,1.55553494085762
3.6,1.85245353870014
3.7,1.58234509466483
3.8,1.43722045730433
3.9,1.59391435526773
4,1.68436124294399
4.1,1.70360130212853
4.2,1.68607406567197
4.3,1.38993934822086
4.4,1.27132744609869
4.5,1.84421920823593
4.6,1.24627346171889
4.7,1.18994704213829
4.8,1.29975980883948
4.9,1.07835652345862
5,1.08971166823141
5.1,0.969158328474771
5.2,1.07438900436394
5.3,0.949201218493726
5.4,1.07225874193306
5.5,1.01916594956933
5.6,0.902135691796539
5.7,0.904958161239589
5.8,0.861268954824762
5.9,0.899885803161307
6,0.803278605133884
6.1,0.855201289622685
6.2,0.741051189121963
6.3,0.830334316707259
6.4,0.746622422515574
6.5,0.599181706527899
6.6,0.727884929764125
6.7,0.761579926683192
6.8,0.762708498563348
6.9,0.666574010443378
7,0.732998871116219
7.1,0.656809247197049
7.2,0.734271653822811
7.3,0.591901294465897
7.4,0.586516325354918
7.5,0.566338082455339
7.6,0.556016020785134
7.7,0.554303025066432
7.8,0.550373695350406
7.9,0.434364968190269
8,0.408430821533847
8.1,0.515874518378561
8.2,0.482089543780295
8.3,0.389729378127682
8.4,0.409474505205072
8.5,0.480544375009868
8.6,0.344634798756453
8.7,0.38800066181657
8.8,0.316810393100333
8.9,0.359285859499912
9,0.353191169983061
9.1,0.326098101199345
9.2,0.354090372080464
9.3,0.308145674077266
9.4,0.341330371026831
9.5,0.328044992011606
9.6,0.277193182927453
9.7,0.283706594702646
9.8,0.273774305530809
9.9,0.286482370675971
10,0.285696628718189
