Frequency,Voltage
1,4.07553562587935
1.1,4.72355206345564
1.2,3.88775329428507
1.3,3.74146753244348
1.4,3.35767394320141
1.5,4.18010631331661
1.6,3.90779655685735
1.7,3.27505136451608
1.8,3.15991906333746
1.9,3.41684135994381
2,2.72879593550432
2.1,2.84734686408167
2.2,2.72902140671232
2.3,2.75975827276236
2.4,3.4780551872827
2.5,2.30724164549301
2.6,2.18131373025374
2.7,2.89269717932152
2.8,2.36573918687913
2.9,2.45254398341164
3,2.0012672544247
3.1,2.00618187112687
3.2,2.12690933346831
3.3,1.93748782351418
3.4,2.29110295026215
3.5,2.00697451992035
3.6,1.75791360526991
3.7,1.66586566332859
3.8,1.65978642258219
3.9,1.7939318777493
4,1.71845624127509
4.1,1.69836176892645
4.2,1.35419757409288
4.3,1.41565123832387
4.4,1.59416852910563
4.5,1.18811813730318
4.6,1.39754329261018
4.7,1.16676943913947
4.8,1.36219002008135
4.9,1.17383222491812
5,1.40128122871321
5.1,1.11492790147873
5.2,1.17717363571113
5.3,0.952809638645532
5.4,0.992063361700978
5.5,1.03558655516155
5.6,0.74979561677859
5.7,0.939776313633981
5.8,0.844579807252674
5.9,0.841081394242298
6,0.869000042344176
6.1,0.992665807520869
6.2,0.708416354216817
6.3,0.74856989183017
6.4,0.707981394869978
6.5,0.693297775775893
6.6,0.726079639060822
6.7,0.734759419002833
6.8,0.664328319954966
6.9,0.577312431232809
7,0.573890337452641
7.1,0.648223223462971
7.2,0.573058854994777
7.3,0.581085662559908
7.4,0.598334220147597
7.5,0.564375504481356
7.6,0.437667555834544
7.7,0.537314075592881
7.8,0.453704838935411
7.9,0.49101686851601
8,0.4214033816682
8.1,0.448466856431524
8.2,0.369545728523366
8.3,0.475073660990794
8.4,0.340390977543859
8.5,0.329501486564608
8.6,0.332713508083787
8.7,0.356319544782816
8.8,0.37815002378224
8.9,0.335764735977148
9,0.333883285658425
9.1,0.285483341520928
9.2,0.294410839156077
9.3,0.310532559042065
9.4,0.358297515060827
9.5,0.261445275439954
9.6,0.228858552162658
9.7,0.231728948617721
9.8,0.264400565028539
9.9,0.270654622707498
10,0.269050098113017
