Frequency,Voltage
1,4.65106780318479
1.1,5.69315731177317
1.2,5.41898966484813
1.3,4.21436037186635
1.4,3.93188517428305
1.5,3.37351621595953
1.6,2.89536388799078
1.7,3.31929794388718
1.8,3.30527639047302
1.9,3.17608047521163
2,3.59571201985661
2.1,2.98423129466786
2.2,3.35533757409851
2.3,2.99083883602162
2.4,2.90804200758836
2.5,2.25776017871634
2.6,2.72500303316543
2.7,2.60367344032451
2.8,2.20229783407027
2.9,2.37700141918362
3,2.31898238574322
3.1,2.26835078516061
3.2,2.23525629675679
3.3,2.26422742277328
3.4,1.96695076131359
3.5,1.99546528117398
3.6,1.83277904733711
3.7,1.95722842988148
3.8,1.61830447813239
3.9,1.84887297736752
4,1.42747259532434
4.1,1.70583262996499
4.2,1.4917284736528
4.3,1.5110581215296
4.4,1.37146023842671
4.5,1.35745695117137
4.6,1.37453219656844
4.7,1.40697021835717
4.8,1.36528178199397
4.9,1.25379438842699
5,1.32921118379901
5.1,1.17907104660114
5.2,1.24296371796937
5.3,1.28841461831861
5.4,0.917534207960838
5.5,0.893330574033696
5.6,1.09756585371505
5.7,0.924211554780678
5.8,0.953351724960672
5.9,1.02961092853598
6,0.800105486688329
6.1,0.749580446496023
6.2,0.807540423506342
6.3,0.789942720233177
6.4,0.791219197114987
6.5,0.765040152309081
6.6,0.610994688902691
6.7,0.668783365293305
6.8,0.645423253874626
6.9,0.506666019339297
7,0.543921282559501
7.1,0.649159799058753
7.2,0.521438428071997
7.3,0.577724608297217
7.4,0.458101755018204
7.5,0.54491684832398
7.6,0.559748880833264
7.7,0.556511535547652
7.8,0.460424195778493
7.9,0.422346807094431
8,0.488061858444387
8.1,0.435157062789362
8.2,0.425858574692242
8.3,0.463784429287065
8.4,0.476909404391072
8.5,0.352607645812919
8.6,0.354995934938042
8.7,0.364198451545611
8.8,0.374091966156599
8.9,0.387521189195518
9,0.347405159531756
9.1,0.304611416060851
9.2,0.340460652472118
9.3,0.316202841137577
9.4,0.284348447421942
9.5,0.297064016497903
9.6,0.276695072304224
9.7,0.31521852089183
9.8,0.248142337244077
9.9,0.279766281527633
10,0.268824781635984
