Frequency,Voltage
1,4.68527840070978
1.1,4.00585454858829
1.2,4.16296322779601
1.3,3.67585284657591
1.4,3.37314298003659
1.5,3.79008884519194
1.6,2.38407570362774
1.7,3.25834317807664
1.8,3.11265139148342
1.9,3.33548460870829
2,3.20157465697747
2.1,3.34560362896092
2.2,2.75309691593642
2.3,2.83268821828167
2.4,2.61643492192921
2.5,3.13733560311821
2.6,2.5195113677418
2.7,2.25796217449989
2.8,2.81736879238422
2.9,1.93704282669571
3,2.10274131647361
3.1,1.97676720806819
3.2,1.97002355122723
3.3,1.9176473507267
3.4,2.27331399441309
3.5,1.96331553921139
3.6,2.39592786643731
3.7,1.69905725549914
3.8,1.71886617287657
3.9,1.66998941094614
4,1.83443666627354
4.1,1.60798851524121
4.2,1.51359510281792
4.3,1.4505669702759
4.4,1.63097051168725
4.5,1.44374440758497
4.6,1.30110308929496
4.7,1.30996972848639
4.8,1.56605227131132
4.9,1.41334018017524
5,1.13134183833017
5.1,1.10631961840506
5.2,1.15992157258607
5.3,0.974688985234309
5.4,1.00753179608527
5.5,0.895549089270633
5.6,0.802755815604859
5.7,0.898478084165679
5.8,0.896849863480773
5.9,0.926245325358068
6,0.84259960309308
6.1,0.691622958775287
6.2,0.848063801355126
6.3,0.716490194050799
6.4,0.660047917004365
6.5,0.826315431276714
6.6,0.734529355653012
6.7,0.682069916751645
6.8,0.667971949704728
6.9,0.75359735084691
7,0.584713875969518
7.1,0.562469738854794
7.2,0.490165985990229
7.3,0.623471567155492
7.4,0.57091297361672
7.5,0.548723036715336
7.6,0.458361189459287
7.7,0.473035797345555
7.8,0.485613228395497
7.9,0.486209549024463
8,0.429231595906964
8.1,0.356547168772678
8.2,0.379749694571583
8.3,0.414020178001822
8.4,0.38437784817705
8.5,0.443260030571255
8.6,0.306695411576225
8.7,0.307468998470223
8.8,0.354246488178923
8.9,0.292162436279014
9,0.36036770651363
9.1,0.333050864586069
9.2,0.296343423252726
9.3,0.256884646379824
9.4,0.287064259676544
9.5,0.294556399238464
9.6,0.275299880456517
9.7,0.247923874828072
9.8,0.244629221680847
9.9,0.273789910468542
10,0.258499886420432
