Frequency,Voltage
1,4.54291121076607
1.1,4.67873304632328
1.2,6.08606519438424
1.3,4.41838682083301
1.4,3.852261157823
1.5,4.1984583907091
1.6,3.43252441546589
1.7,3.54677317297829
1.8,3.49823089396377
1.9,3.57058050788692
2,3.88429680503323
2.1,3.37566393545952
2.2,3.14582758860129
2.3,3.16792677441138
2.4,2.65077917601776
2.5,3.00626060119132
2.6,2.61549232381137
2.7,2.82380235564833
2.8,2.50446445242952
2.9,2.28762649382069
3,2.03541924437365
3.1,2.37199690474848
3.2,2.36030070763562
3.3,2.05245911752415
3.4,1.83164265260578
3.5,1.8034601524192
3.6,2.16876836628944
3.7,1.7538533300657
3.8,1.87530385231946
3.9,1.75687252080399
4,1.87662449220569
4.1,1.55165535006185
4.2,1.5858831074402
4.3,1.81710126933183
4.4,1.5878080781354
4.5,1.77228872669334
4.6,1.40683010012762
4.7,1.4214534631816
4.8,1.43059415832311
4.9,1.36304847311649
5,1.0867840177764
5.1,0.937687253458328
5.2,1.17853931178965
5.3,0.985663169026539
5.4,1.28204020050397
5.5,1.05590726634643
5.6,1.03581369939138
5.7,1.00216118675325
5.8,1.00958222059053
5.9,0.8425380547353
6,0.832613191525247
6.1,0.827239352240187
6.2,0.86821879358732
6.3,0.791962932920441
6.4,0.690709813456508
6.5,0.772814418385773
6.6,0.697236481501514
6.7,0.592091097895498
6.8,0.633788189294267
6.9,0.544595962240234
7,0.546559378959121
7.1,0.603167441713726
7.2,0.453280238927822
7.3,0.458971036793987
7.4,0.588060250742608
7.5,0.51476786072163
7.6,0.508085355777278
7.7,0.510490389307753
7.8,0.503136111763447
7.9,0.441527454537151
8,0.450141663659006
8.1,0.370196322682351
8.2,0.374063933935231
8.3,0.359926929780735
8.4,0.335352226759194
8.5,0.32886903736915
8.6,0.349942897933043
8.7,0.31557970924609
8.8,0.316598008549338
8.9,0.28925191237592
9,0.292311605248018
9.1,0.308598497947746
9.2,0.227864278282659
9.3,0.299446770873298
9.4,0.267044615033496
9.5,0.280728968980357
9.6,0.261293160580527
9.7,0.200240234139929
9.8,0.21616952662268
9.9,0.201685960767479
10,0.176717302314032
