Frequency,Voltage
1,4.84099778843593
1.1,4.36868128145732
1.2,4.49775309329528
1.3,4.12066003770757
1.4,4.05875083688605
1.5,4.30583187007683
1.6,4.18636474810265
1.7,3.28897169340848
1.8,3.22931463561869
1.9,3.957145250684
2,3.20725741705007
2.1,3.08009055783743
2.2,3.6605865937346
2.3,3.28349912889753
2.4,3.32064192034055
2.5,2.69123310796934
2.6,3.2224224904286
2.7,2.52827820029888
2.8,2.58378001001488
2.9,2.26389987308893
3,2.41963524687106
3.1,2.23473778002491
3.2,2.32781263099344
3.3,1.9135064990082
3.4,1.84764178026438
3.5,1.82536521656717
3.6,1.79296734649256
3.7,1.71482910391486
3.8,1.7064488673015
3.9,1.48426933138042
4,1.53931995685056
4.1,1.32023545607537
4.2,1.33376835225251
4.3,1.58273420992673
4.4,1.3058164568169
4.5,1.39610210439455
4.6,1.26935202009407
4.7,1.4307819223225
4.8,1.0082243478401
4.9,1.2332481502927
5,1.38886396450297
5.1,1.25777236800468
5.2,1.18661770751474
5.3,1.02889842833996
5.4,1.4523823107566
5.5,0.990308765852053
5.6,1.07086384443633
5.7,1.10761460944985
5.8,0.877483863235315
5.9,0.8727112804441
6,0.810930011284161
6.1,0.733749844319585
6.2,0.843664586137348
6.3,0.751320394429167
6.4,0.60545378790973
6.5,0.703419673821978
6.6,0.762107371052614
6.7,0.646465694139453
6.8,0.66510842898972
6.9,0.604689198446426
7,0.484419568015078
7.1,0.544342340793527
7.2,0.542924000636257
7.3,0.460143954086103
7.4,0.427350682011333
7.5,0.538387074150427
7.6,0.501430929631123
7.7,0.430825896965272
7.8,0.379563604066894
7.9,0.484084359943847
8,0.462103697346977
8.1,0.381995762816772
8.2,0.388851901743627
8.3,0.396928617761844
8.4,0.355982913418222
8.5,0.358607515041948
8.6,0.411230108425731
8.7,0.32912626894155
8.8,0.360829925653139
8.9,0.336257146677037
9,0.275264033761082
9.1,0.325159635374279
9.2,0.260277759955932
9.3,0.279394910135898
9.4,0.25744687246436
9.5,0.240671139073459
9.6,0.269637242932676
9.7,0.244819429764338
9.8,0.221215398854923
9.9,0.236208567077784
10,0.223499689600771
