Frequency,Voltage
1,3.68335228175072
1.1,4.58043565541724
1.2,3.75772047201742
1.3,3.05884008926353
1.4,3.68957601267155
1.5,3.22262409864113
1.6,3.54055647193044
1.7,3.02693121332824
1.8,3.06822000654806
1.9,3.35310669483458
2,2.96660235713388
2.1,3.19127745616494
2.2,2.65097111543504
2.3,2.58680734777787
2.4,2.6553314703475
2.5,2.37078078180628
2.6,2.48410521726405
2.7,2.46138746354538
2.8,2.17272564177538
2.9,1.98246637081435
3,2.03328379272045
3.1,2.00172599904358
3.2,2.13393496449023
3.3,1.94557869538671
3.4,2.07149157227807
3.5,1.69445197051989
3.6,1.85467248432287
3.7,1.86834286262205
3.8,1.76622774477073
3.9,1.50109997326946
4,1.6578873024489
4.1,1.43812914105767
4.2,1.48053549015225
4.3,1.36560082722325
4.4,1.53232806504098
4.5,1.13052461555055
4.6,1.33687924573567
4.7,1.25390248288569
4.8,1.1110238894211
4.9,1.21322596266032
5,1.11847524702285
5.1,1.25327773178418
5.2,0.901264740186429
5.3,1.09059291854614
5.4,1.08754999831517
5.5,0.808991343570351
5.6,1.05420250090304
5.7,1.07012984318702
5.8,0.985661861217574
5.9,1.04881375822606
6,0.916960042632598
6.1,0.683320302234974
6.2,0.728309611846316
6.3,0.900211066685511
6.4,0.741994160780562
6.5,0.663203135537463
6.6,0.580737259806198
6.7,0.617405178762518
6.8,0.629955144983541
6.9,0.69514226246583
7,0.676997132490877
7.1,0.728896642331943
7.2,0.662868927768029
7.3,0.538630452167215
7.4,0.56954177379265
7.5,0.568666848020245
7.6,0.560720172741972
7.7,0.456242873330291
7.8,0.464158610034617
7.9,0.467968246760133
8,0.465697168140484
8.1,0.545327302134786
8.2,0.460898791827659
8.3,0.389169102012121
8.4,0.421933457568417
8.5,0.405862955869311
8.6,0.387338886865983
8.7,0.43971336329555
8.8,0.450675237137689
8.9,0.364016878413582
9,0.358483055917676
9.1,0.299227461034501
9.2,0.363451308103385
9.3,0.292318916811807
9.4,0.316587147009013
9.5,0.308013529327506
9.6,0.286297239198252
9.7,0.296085279501772
9.8,0.275606133109425
9.9,0.330032271975594
10,0.299692920787389
