Frequency,Voltage
1,3.69560704951427
1.1,3.37845145729453
1.2,4.14147554408116
1.3,2.87395123112205
1.4,3.18884906730228
1.5,2.87750928763657
1.6,3.64428846706743
1.7,3.33113499785773
1.8,2.7696927190531
1.9,2.80418341629758
2,2.97268278781047
2.1,2.82437888856888
2.2,2.0351796513765
2.3,2.1269805534101
2.4,2.39463798414361
2.5,2.75207303716615
2.6,2.4809209201464
2.7,2.07752976541956
2.8,2.37276557797901
2.9,2.02599599183672
3,1.87274551829858
3.1,2.06415580495852
3.2,1.90124137225158
3.3,1.89377659405025
3.4,1.69598895378524
3.5,1.81745822159195
3.6,1.63844277470498
3.7,1.53477287641219
3.8,1.82682344585201
3.9,1.60957035872926
4,1.37782794960121
4.1,1.73663377148477
4.2,1.36210953421531
4.3,1.44363018855364
4.4,1.24076693302904
4.5,1.63893431445051
4.6,1.59079738212847
4.7,1.26698433010722
4.8,1.14657214621284
4.9,1.31984802607246
5,1.20250584174672
5.1,1.11780820922304
5.2,1.2849119107907
5.3,1.19833836317424
5.4,1.04837648275482
5.5,1.06266646117994
5.6,0.969043220052098
5.7,0.979487875124543
5.8,0.991310225686796
5.9,0.996334874763349
6,0.789522480481941
6.1,0.846044424668465
6.2,0.868383016303342
6.3,0.69127494376393
6.4,0.756332346440977
6.5,0.695264408540064
6.6,0.699612292062823
6.7,0.718009258855586
6.8,0.631399207028472
6.9,0.714719879693753
7,0.649485171839943
7.1,0.724572450979054
7.2,0.597876566681965
7.3,0.568844934071656
7.4,0.580473870705548
7.5,0.582730848593154
7.6,0.598486347975818
7.7,0.465594827406572
7.8,0.532172208283497
7.9,0.427600743165955
8,0.508901241820477
8.1,0.410222847299429
8.2,0.446539146385166
8.3,0.506275181868415
8.4,0.427920322695499
8.5,0.382162937636333
8.6,0.374774041893054
8.7,0.387776071253946
8.8,0.394041822090458
8.9,0.336817195510191
9,0.367837392509447
9.1,0.318459032567948
9.2,0.332777793933741
9.3,0.33082371293388
9.4,0.303190255973864
9.5,0.301586317692177
9.6,0.319760286561602
9.7,0.276796012569749
9.8,0.224783303855253
9.9,0.285978672206753
10,0.233921816099183
