Frequency,Voltage
1,3.84255189665306
1.1,3.69019734543047
1.2,3.50416485679685
1.3,3.50629145566987
1.4,3.03484776519985
1.5,2.96889880643935
1.6,3.25893781925578
1.7,2.9965618422145
1.8,2.84720591978744
1.9,2.4283311612492
2,2.85792603030277
2.1,2.82283293977958
2.2,2.295677201957
2.3,2.51127320638488
2.4,2.48156167853016
2.5,2.61999377964646
2.6,2.17849702958681
2.7,2.13662948882478
2.8,2.03878881987045
2.9,1.79754548538483
3,2.09915093198465
3.1,2.08948141888117
3.2,1.81466573463856
3.3,1.73574845403051
3.4,1.64784616541676
3.5,1.76522623945337
3.6,1.94491893745469
3.7,1.27946245490468
3.8,1.31409507581785
3.9,1.77591860210297
4,1.44657332209906
4.1,1.49964995649704
4.2,1.64882284152482
4.3,1.65725547962901
4.4,1.38605030487172
4.5,1.43300431703223
4.6,1.32776178076867
4.7,1.32651174215863
4.8,1.18394489965131
4.9,1.02610270233308
5,1.22615403791395
5.1,1.19740530705282
5.2,1.04910144045067
5.3,1.00192129807064
5.4,0.890458341054077
5.5,0.947731154679043
5.6,0.914618906760894
5.7,0.908009004265763
5.8,1.07965743304649
5.9,0.92102684278385
6,0.829182654537439
6.1,0.86360431354661
6.2,0.838149110624897
6.3,0.887959156570434
6.4,0.83694281620389
6.5,0.823199871169419
6.6,0.735617221103752
6.7,0.72879463499568
6.8,0.758760693669463
6.9,0.668473490814135
7,0.550422242480502
7.1,0.635489788276017
7.2,0.552105832493764
7.3,0.584636772497918
7.4,0.545051140252637
7.5,0.518277540894395
7.6,0.604013360473829
7.7,0.503973819928671
7.8,0.508499214668799
7.9,0.497369994800568
8,0.415592739977728
8.1,0.523256712241406
8.2,0.445477044654017
8.3,0.475601472475601
8.4,0.437999523242061
8.5,0.463395101437848
8.6,0.37319722379645
8.7,0.328640331148397
8.8,0.359980021838084
8.9,0.345206529509134
9,0.316458854877379
9.1,0.388901273726085
9.2,0.37006042424606
9.3,0.355245973059538
9.4,0.264903287370578
9.5,0.259350619211253
9.6,0.35001973670597
9.7,0.293227529896381
9.8,0.29761172683708
9.9,0.265003995173102
10,0.22433842487681
