Frequency,Voltage
1,4.19716677659077
1.1,4.76734430758142
1.2,3.57588990722745
1.3,3.75480283148066
1.4,4.03078847306596
1.5,4.01608087677798
1.6,3.61144760322729
1.7,3.34613608775457
1.8,3.03029465902699
1.9,3.34132171655829
2,2.80416280399163
2.1,3.87254961551965
2.2,2.90877198775377
2.3,3.04802276595066
2.4,2.95872214622162
2.5,2.93391211859945
2.6,2.49037720974864
2.7,3.0014418433124
2.8,2.5042325918335
2.9,2.41477743586626
3,2.34712736088383
3.1,2.48038909759089
3.2,2.4143003323476
3.3,2.0398743515583
3.4,1.64040588878905
3.5,1.77319819194399
3.6,1.57542991666246
3.7,1.57308562438343
3.8,1.82869155373877
3.9,1.55330759845686
4,1.88076445808292
4.1,1.69246816659761
4.2,1.43949463020672
4.3,1.48170681508347
4.4,1.58081477538852
4.5,1.42873859920266
4.6,1.2555813088862
4.7,1.53821875993014
4.8,1.29106699380864
4.9,1.45697723321712
5,1.33052779114435
5.1,1.16429946175137
5.2,1.07488146650809
5.3,0.971694850311957
5.4,1.19179840008764
5.5,1.14753299894656
5.6,0.971002742650913
5.7,0.885227108316765
5.8,0.917828406254568
5.9,0.813967720698552
6,0.815446404950514
6.1,0.795744464937199
6.2,0.803017242188257
6.3,0.762783773640656
6.4,0.826496292168401
6.5,0.659104732961516
6.6,0.782227315603004
6.7,0.752821561135213
6.8,0.688881555799253
6.9,0.648802803467855
7,0.536326393935545
7.1,0.635771362433567
7.2,0.573279934807553
7.3,0.528583554627951
7.4,0.56842711272421
7.5,0.552796911599344
7.6,0.615237919760075
7.7,0.492671934286384
7.8,0.398490028829317
7.9,0.386580860973013
8,0.385627331943079
8.1,0.372341124667782
8.2,0.387317321091199
8.3,0.435198214124387
8.4,0.360439563271938
8.5,0.344196891407878
8.6,0.304822927134346
8.7,0.361971396045863
8.8,0.339142564807999
8.9,0.313466804508689
9,0.31367070361936
9.1,0.289477932686692
9.2,0.312154442329684
9.3,0.35170863613964
9.4,0.287236005111827
9.5,0.298505471091925
9.6,0.270864163418541
9.7,0.251515363515258
9.8,0.301131010096339
9.9,0.196898432919744
10,0.214539082874549
