Frequency,Voltage
1,4.14125239185886
1.1,4.04771106620309
1.2,3.87613434795217
1.3,2.94803359617344
1.4,3.51132806497653
1.5,2.92623650293315
1.6,3.46256281848859
1.7,3.37946963969073
1.8,3.30359854153514
1.9,3.47572495954262
2,2.43950709920788
2.1,2.83946200760868
2.2,3.10547837696504
2.3,2.58309444430552
2.4,2.50672599662062
2.5,2.26274097334089
2.6,2.63281778716164
2.7,2.34941049974537
2.8,2.50728809383353
2.9,1.9449424747231
3,1.92673950458349
3.1,2.04125653901951
3.2,2.01208503581906
3.3,1.74256913961316
3.4,1.93023411218304
3.5,1.75648007510033
3.6,1.99123761394884
3.7,1.71180953094947
3.8,1.69686576962924
3.9,1.46728051584696
4,1.31764237758603
4.1,1.19880970929312
4.2,1.79526829609721
4.3,1.51319830459273
4.4,1.60591746561091
4.5,1.32429991239605
4.6,1.11608608255251
4.7,1.13048756396162
4.8,1.09275951236986
4.9,0.938846096205773
5,1.24150755282905
5.1,1.02334504517731
5.2,1.12566700822859
5.3,1.076395313232
5.4,0.963474779275592
5.5,1.13530342356453
5.6,1.00159211102535
5.7,0.808785251619853
5.8,0.907195367521711
5.9,0.915240113544692
6,0.820387890652501
6.1,0.866013806007497
6.2,0.92351310162504
6.3,0.82523235424804
6.4,0.855853778762375
6.5,0.901733658133815
6.6,0.853153420636279
6.7,0.726480189144766
6.8,0.801576169817283
6.9,0.566990702037927
7,0.644412220845468
7.1,0.663759635015481
7.2,0.625991851983899
7.3,0.571669143492372
7.4,0.461974991522974
7.5,0.555728036233756
7.6,0.474418348810858
7.7,0.490623297607141
7.8,0.550638070434914
7.9,0.451872486948554
8,0.519648956814464
8.1,0.429432843179354
8.2,0.546959617910801
8.3,0.485394515857224
8.4,0.37962749707917
8.5,0.443700745666483
8.6,0.501934989581854
8.7,0.297991975011121
8.8,0.35912561918564
8.9,0.322078128951348
9,0.367627032727975
9.1,0.376772520966823
9.2,0.34162033477981
9.3,0.325497240249297
9.4,0.326440009860106
9.5,0.27564326292979
9.6,0.269010764490193
9.7,0.312321469192487
9.8,0.265820913367478
9.9,0.316743663779146
10,0.292712177063001
