Frequency,Voltage
1,3.28732977758342
1.1,3.57075030729104
1.2,3.24452860786618
1.3,2.66335256196543
1.4,3.17079798099827
1.5,2.733421096902
1.6,3.00807457855688
1.7,3.05684939776807
1.8,3.46783635402913
1.9,2.48703434592395
2,2.71987668601455
2.1,3.07526891356831
2.2,2.55608134557604
2.3,2.91747514174798
2.4,2.45896327436016
2.5,2.16006226173781
2.6,2.19785872994674
2.7,2.51964596079719
2.8,2.09491753600641
2.9,2.46301571325081
3,1.94366224205479
3.1,1.93723787451896
3.2,1.98041931367483
3.3,2.06329322960936
3.4,2.0640211335326
3.5,1.70623784606831
3.6,2.0033526623269
3.7,1.60221515379842
3.8,1.83231932289095
3.9,1.51360817224109
4,1.52339104705849
4.1,1.20394102982008
4.2,1.48282080520057
4.3,1.3710971178049
4.4,1.46069817434598
4.5,1.51600304046134
4.6,1.33783599115284
4.7,1.21036254940775
4.8,1.42308747685021
4.9,1.01336324509509
5,1.09291801416107
5.1,1.2590299537189
5.2,1.01149476085451
5.3,1.15314658063559
5.4,0.942452338390374
5.5,0.977356378888639
5.6,0.911601460242745
5.7,0.877453715275196
5.8,0.874617397381962
5.9,0.959200396071575
6,0.727279558252481
6.1,0.859129610129687
6.2,0.707510599270967
6.3,0.768912609562132
6.4,0.762981417193707
6.5,0.844584164130375
6.6,0.65026678083933
6.7,0.687599101382752
6.8,0.766298713419549
6.9,0.590909555485538
7,0.539383579082445
7.1,0.663545352830736
7.2,0.58279639419494
7.3,0.701199757704807
7.4,0.520004297146104
7.5,0.561278219149594
7.6,0.563882058102832
7.7,0.527823340336823
7.8,0.504783056115208
7.9,0.446720569285225
8,0.457822388903497
8.1,0.504191855277346
8.2,0.509467060770704
8.3,0.450064698178053
8.4,0.446811797847819
8.5,0.442516778190902
8.6,0.497222452627
8.7,0.372580951190284
8.8,0.380246423398888
8.9,0.329916156609154
9,0.330525506056861
9.1,0.356537120690733
9.2,0.35860232745866
9.3,0.35035276980516
9.4,0.336916764291105
9.5,0.284415019789282
9.6,0.32327106515449
9.7,0.28114838906445
9.8,0.278142693519284
9.9,0.221853508056619
10,0.24359181714507
