Frequency,Voltage
1,4.43122841169883
1.1,4.26533149402262
1.2,3.64180524880133
1.3,3.71999851193013
1.4,3.65808003362095
1.5,3.70279095703085
1.6,3.57189482175772
1.7,3.48195923883952
1.8,3.061071033134
1.9,3.37812263119
2,3.43437163886727
2.1,2.9350663061399
2.2,2.80084565161708
2.3,2.95230982167105
2.4,2.50215377817022
2.5,3.13131091951312
2.6,2.35510367178885
2.7,2.4727360183625
2.8,2.20890298635408
2.9,2.21149486958158
3,2.2050159963639
3.1,2.40201887796715
3.2,2.01539081564135
3.3,2.02659277013764
3.4,1.93715960931093
3.5,2.14913706741146
3.6,1.50946441275071
3.7,1.89086646267328
3.8,1.74383078006734
3.9,1.44811108369265
4,1.62691746021958
4.1,1.55925753900992
4.2,1.51674970394038
4.3,1.56626285895998
4.4,1.42801176199197
4.5,1.4793444298962
4.6,1.58753857357428
4.7,1.38759724899688
4.8,1.23823367158771
4.9,1.13059282955803
5,1.4126223945532
5.1,1.09509145313524
5.2,1.22343219084432
5.3,1.16188210752768
5.4,1.10500598680342
5.5,1.03975967295273
5.6,0.914736556859411
5.7,1.01250557003692
5.8,0.897399397249656
5.9,0.880696675730193
6,0.848311038387714
6.1,0.7875849274932
6.2,0.708306587868991
6.3,0.740908514859005
6.4,0.846615955646191
6.5,0.885053483763877
6.6,0.698525760578146
6.7,0.723449526783219
6.8,0.686626179140544
6.9,0.539576673030463
7,0.628147730865735
7.1,0.544854565182649
7.2,0.492891630335225
7.3,0.521692776237662
7.4,0.641029440294439
7.5,0.529436230259594
7.6,0.45623100523813
7.7,0.528372399105687
7.8,0.500246361059457
7.9,0.447077225406728
8,0.472179177427485
8.1,0.420202912743986
8.2,0.368507160480395
8.3,0.357407481539036
8.4,0.387126631888167
8.5,0.345268651340707
8.6,0.349145235472664
8.7,0.358150924151619
8.8,0.34998112211161
8.9,0.285600734105105
9,0.33369005864174
9.1,0.310234969663137
9.2,0.323373279389802
9.3,0.319790633381871
9.4,0.249186597798913
9.5,0.293274365340022
9.6,0.270732809249145
9.7,0.293896573406833
9.8,0.254603339542743
9.9,0.224693391095399
10,0.190895341159611
