Frequency,Voltage
1,3.58011263026023
1.1,3.35235573315603
1.2,3.16059561168776
1.3,3.79574462317639
1.4,3.32160004653216
1.5,3.03049597270437
1.6,3.20275215179231
1.7,2.66386755285431
1.8,2.72086601458273
1.9,3.07763256608167
2,2.43402591066095
2.1,3.26278554373783
2.2,2.3877625590493
2.3,2.62735371497094
2.4,2.38366822520721
2.5,2.44434133693309
2.6,2.51331875759038
2.7,2.64424620372447
2.8,2.56310158149556
2.9,2.11004033231504
3,2.09807324123983
3.1,2.12346813870327
3.2,2.37311430110647
3.3,2.13367111226436
3.4,1.60583967232527
3.5,1.70544609575608
3.6,1.59088251418994
3.7,1.57212049541356
3.8,1.79991684715441
3.9,1.55083967854295
4,1.85036902238726
4.1,1.61221720604942
4.2,1.53232278156253
4.3,1.77505830812106
4.4,1.34303940595601
4.5,1.40560888308834
4.6,1.39717903486426
4.7,1.19548558958083
4.8,1.26009526145274
4.9,1.04119560425211
5,1.29065634443732
5.1,1.36514483173033
5.2,1.12961406846101
5.3,0.853749306532539
5.4,1.24422060064117
5.5,0.879849311303201
5.6,0.854451675341711
5.7,0.863407541066466
5.8,0.888712200690836
5.9,0.770831258496815
6,1.16544570400189
6.1,0.75931349754882
6.2,0.883330088953409
6.3,0.839961620503419
6.4,0.699149821519361
6.5,0.673277184239704
6.6,0.84725434748446
6.7,0.746911759170621
6.8,0.603633969459325
6.9,0.635701571132155
7,0.627088900183053
7.1,0.655754809230101
7.2,0.6580960825256
7.3,0.640076666243294
7.4,0.619209914731731
7.5,0.561353407715908
7.6,0.625451355470583
7.7,0.47140883538791
7.8,0.612583164214999
7.9,0.516490637612135
8,0.541663147357915
8.1,0.44420940919578
8.2,0.407763130476787
8.3,0.451044360392948
8.4,0.434851960315408
8.5,0.422416498851773
8.6,0.398302653053214
8.7,0.405164571846371
8.8,0.386027992099901
8.9,0.329833651104196
9,0.301420929819918
9.1,0.350964743759045
9.2,0.330865053670367
9.3,0.331513874137547
9.4,0.263847303068316
9.5,0.278308622651851
9.6,0.293837297383917
9.7,0.319630987252369
9.8,0.240457317413091
9.9,0.266419432724313
10,0.260743658865997
